"ID","LocationISO2","VAT","TimeStamp","OEM","Category","CollectDTG","CollectedPrice","ConditionData","PriceConvertedUSD","CurrencyID","Description","LocationSpecific","ListingType","LocationCity","LocationCountry","CollectedOEM","CollectedModel","ModelYear","Notes","OptionalEquipmentIncluded","Qty","SellerCompany","SellerID","SellerNumberOfTransactions","SellerRating","SerialNumber","ShipsTo","NumberSold","SourceFilename","SourcePlatform","SourceType","SourceURL","CollectedTitle","ItemUserViewsData","ItemWatchers","Filename","MOSD","Date","Title","Model","ReqdDate","noOfTransactions","transactionMonths","noOfViews","locationCityFinal","locationStateFinal","locationCountryFinal","locationISO2Final","latitude","longitude","GeoRef","Tariff"
"4944008","",0.9,"NULL","Siemens","CT","2018-03-24 00:00:00",54500,"Unknown","54500","USD","","NULL","","Sulawest Tenga","Indonesia","Siemens","SOMATOM Sensation 64","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-64/651565014.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 64   ",2018-03-24,"NULL","Sensation 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Sulawest Tenga Indonesia",0.95
"4944009","",0.9,"NULL","Siemens","CT","2018-03-24 00:00:00",38900,"Unknown","38900","USD","","NULL","","Sulawest Tenga","Indonesia","Siemens","SOMATOM Emotion 16","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/296633079.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Sulawest Tenga Indonesia",0.95
"4944019","",1,"NULL","GE","CT","2018-03-24 00:00:00",585000,"Unknown","585000","USD","","NULL","","Florida","United States","GE Healthcare","LightSpeed VCT XT","2007","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-xt/4104408659.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT XT   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Florida United States",1
"4944021","",1,"NULL","GE","CT","2018-03-24 00:00:00",51500,"Unknown","51500","USD","","NULL","","Tennessee","United States","GE Healthcare","LightSpeed QXi","2001","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-qxi/374102847.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed QXi   ",2018-03-24,"NULL","Lightspeed QXi","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Tennessee United States",1
"4944022","",1,"NULL","GE","CT","2018-03-24 00:00:00",48500,"Unknown","48500","USD","","NULL","","Tennessee","United States","GE Healthcare","LightSpeed QXi","2000","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-qxi/134954713.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed QXi   ",2018-03-24,"NULL","Lightspeed QXi","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Tennessee United States",1
"4944023","",1,"NULL","GE","CT","2018-03-24 00:00:00",45500,"Unknown","45500","USD","","NULL","","Tennessee","United States","GE Healthcare","LightSpeed QXi","1999","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-qxi/223775352.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed QXi   ",2018-03-24,"NULL","Lightspeed QXi","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Tennessee United States",1
"4944024","",1,"NULL","GE","CT","2018-03-24 00:00:00",47500,"Unknown","47500","USD","","NULL","","Tennessee","United States","GE Healthcare","LightSpeed QXi","1999","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-qxi/215370391.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed QXi   ",2018-03-24,"NULL","Lightspeed QXi","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Tennessee United States",1
"4944025","",1,"NULL","GE","CT","2018-03-24 00:00:00",47500,"Unknown","47500","USD","","NULL","","Tennessee","United States","GE Healthcare","LightSpeed QXi","1998","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-qxi/834954683.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed QXi   ",2018-03-24,"NULL","Lightspeed QXi","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Tennessee United States",1
"4944027","",0.92,"NULL","GE","CT","2018-03-24 00:00:00",186195,"Unknown","186195","USD","","NULL","","Tokyo","Japan","GE Healthcare","LightSpeed 16","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/662997196.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Japan","JP","TBD","TBD","Tokyo Japan",1
"4944031","",0.95,"NULL","Siemens","CT","2018-03-24 00:00:00",50000,"Unknown","50000","USD","","NULL","","","United Arab Emirates","Siemens","SOMATOM Sensation 4","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-4/993583748.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 4   ",2018-03-24,"NULL","Sensation 4","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Arab Emirates","AE","TBD","TBD","United Arab Emirates",0.95
"4944035","",1,"NULL","GE","CT","2018-03-24 00:00:00",115000,"Unknown","115000","USD","","NULL","","New Jersey","United States","GE Healthcare","LightSpeed Plus","2002","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-plus/692810758.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Plus   ",2018-03-24,"NULL","Lightspeed Plus","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"4944036","",1,"NULL","Siemens","CT","2018-03-24 00:00:00",50000,"Unknown","50000","USD","","NULL","","New Jersey","United States","Siemens","SOMATOM Sensation 4","2002","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-4/592810768.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 4   ",2018-03-24,"NULL","Sensation 4","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"4944037","",1,"NULL","Siemens","CT","2018-03-24 00:00:00",120000,"Unknown","120000","USD","","NULL","","New Jersey","United States","Siemens","SOMATOM Emotion 6","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-6/852602645.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 6   ",2018-03-24,"NULL","Emotion 6","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"4944042","",0.81,"NULL","Philips","CT","2018-03-24 00:00:00",98900,"Unknown","98900","USD","","NULL","","North Rhine-Westphalia","Germany","Philips","Brilliance 64-slice","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/486185468.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Germany","DE","TBD","TBD","North Rhine-Westphalia Germany",0.98
"4944043","",0.81,"NULL","GE","CT","2018-03-24 00:00:00",148350,"Unknown","148350","USD","","NULL","","North Rhine-Westphalia","Germany","GE Healthcare","Optima CT520","2012","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/optima-ct520/617110161.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare Optima CT520   ",2018-03-24,"NULL","Optima 520","2018-03-24","TBD","TBD",NA,"TBD","TBD","Germany","DE","TBD","TBD","North Rhine-Westphalia Germany",0.98
"4944045","",0.79,"NULL","GE","MRI","2018-03-24 00:00:00",135987,"Unknown","135987","USD","","NULL","","East Flanders","Belgium","Siemens","SOMATOM Definition Dual Source","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-definition-dual-source/181560657.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Definition Dual Source   ",2018-03-24,"NULL","Definition CT","2018-03-24","TBD","TBD",NA,"TBD","TBD","Belgium","BE","TBD","TBD","East Flanders Belgium",0.98
"4944047","",0.79,"NULL","GE","MRI","2018-03-24 00:00:00",135987,"Unknown","135987","USD","","NULL","","East Flanders","Belgium","Siemens","SOMATOM Definition Dual Source","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-definition-dual-source/771692046.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Definition Dual Source   ",2018-03-24,"NULL","Definition CT","2018-03-24","TBD","TBD",NA,"TBD","TBD","Belgium","BE","TBD","TBD","East Flanders Belgium",0.98
"4944048","",0.81,"NULL","GE","CT","2018-03-24 00:00:00",98900,"Unknown","98900","USD","","NULL","","North Rhine-Westphalia","Germany","GE Healthcare","LightSpeed VCT 64","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/696079509.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Germany","DE","TBD","TBD","North Rhine-Westphalia Germany",0.98
"4944050","",0.81,"NULL","GE","CT","2018-03-24 00:00:00",61812,"Unknown","61812","USD","","NULL","","North Rhine-Westphalia","Germany","GE Healthcare","LightSpeed 16","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/371692676.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Germany","DE","TBD","TBD","North Rhine-Westphalia Germany",0.98
"4944076","",0.83,"NULL","Siemens","CT","2018-03-24 00:00:00",80000,"Unknown","80000","USD","","NULL","","Sindh","Pakistan","Siemens","Mobile SOMATOM Sensation 16","2012","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/mobile-somatom-sensation-16/718290521.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens Mobile SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Pakistan","PK","TBD","TBD","Sindh Pakistan",0.97
"4944078","",0.83,"NULL","Siemens","CT","2018-03-24 00:00:00",80000,"Unknown","80000","USD","","NULL","","Sindh","Pakistan","Siemens","SOMATOM Sensation 64","2012","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-64/926776812.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 64   ",2018-03-24,"NULL","Sensation 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Pakistan","PK","TBD","TBD","Sindh Pakistan",0.97
"4944079","",0.83,"NULL","Siemens","CT","2018-03-24 00:00:00",85000,"Unknown","85000","USD","","NULL","","Sindh","Pakistan","Siemens","SOMATOM Emotion 16","2012","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/318289951.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Pakistan","PK","TBD","TBD","Sindh Pakistan",0.97
"4944080","",0.83,"NULL","GE","MRI","2018-03-24 00:00:00",85000,"Unknown","85000","USD","","NULL","","Sindh","Pakistan","Siemens","SOMATOM Definition AS 40","2012","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-definition-as-40/185486338.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Definition AS 40   ",2018-03-24,"NULL","Definition CT","2018-03-24","TBD","TBD",NA,"TBD","TBD","Pakistan","PK","TBD","TBD","Sindh Pakistan",0.97
"4944081","",0.83,"NULL","GE","MRI","2018-03-24 00:00:00",120000,"Unknown","120000","USD","","NULL","","Sindh","Pakistan","Siemens","SOMATOM Definition 64 Slice","2013","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-definition-64-slice/985486158.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Definition 64 Slice   ",2018-03-24,"NULL","Definition CT","2018-03-24","TBD","TBD",NA,"TBD","TBD","Pakistan","PK","TBD","TBD","Sindh Pakistan",0.97
"4944120","",1,"NULL","GE","CT","2018-03-24 00:00:00",32000,"Unknown","32000","USD","","NULL","","Florida","United States","GE Healthcare","LightSpeed Ultra 8","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-ultra-8/196518299.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Ultra 8   ",2018-03-24,"NULL","Lightspeed Ultra","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Florida United States",1
"4944140","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",110000,"Unknown","110000","USD","","NULL","","Tamil Nadu","India","Siemens","SOMATOM Sensation 64","2012","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-64/451493304.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 64   ",2018-03-24,"NULL","Sensation 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Tamil Nadu India",0.925
"4944143","",1,"NULL","GE","MRI","2018-03-24 00:00:00",85000,"Unknown","85000","USD","","NULL","","California","United States","Siemens","SOMATOM Definition 128 Slice","2007","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-definition-128-slice/337936833.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Definition 128 Slice   ",2018-03-24,"NULL","Definition CT","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","California United States",1
"4944146","",0.79,"NULL","GE","CT","2018-03-24 00:00:00",85000,"Unknown","85000","USD","","NULL","","Madrid","Spain","GE Healthcare","LightSpeed Plus","2011","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-plus/771209606.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Plus   ",2018-03-24,"NULL","Lightspeed Plus","2018-03-24","TBD","TBD",NA,"TBD","TBD","Spain","ES","TBD","TBD","Madrid Spain",0.98
"4944148","",0.92,"NULL","GE","CT","2018-03-24 00:00:00",130000,"Unknown","130000","USD","","NULL","","Hyogo","Japan","GE Healthcare","LightSpeed VCT 64","2007","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/962631035.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Japan","JP","TBD","TBD","Hyogo Japan",1
"4944151","",1,"NULL","GE","MRI","2018-03-24 00:00:00",135000,"Unknown","135000","USD","","NULL","","New Jersey","United States","Siemens","SOMATOM Definition 128 Slice","2007","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-definition-128-slice/751747194.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Definition 128 Slice   ",2018-03-24,"NULL","Definition CT","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"4944152","",1,"NULL","Siemens","CT","2018-03-24 00:00:00",135000,"Unknown","135000","USD","","NULL","","New Jersey","United States","Siemens","SOMATOM Sensation 64","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-64/796441319.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 64   ",2018-03-24,"NULL","Sensation 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","New Jersey United States",1
"4944155","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",60000,"Unknown","60000","USD","","NULL","","Île-de-France","France","GE Healthcare","LightSpeed 16","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/626581722.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","France","FR","TBD","TBD","Île-de-France France",0.98
"4944158","",0.95,"NULL","GE","CT","2018-03-24 00:00:00",165000,"Unknown","165000","USD","","NULL","","","United Arab Emirates","GE Healthcare","LightSpeed 16","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/985319528.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Arab Emirates","AE","TBD","TBD","United Arab Emirates",0.95
"4944162","",0.81,"NULL","GE","CT","2018-03-24 00:00:00",148350,"Unknown","148350","USD","","NULL","","North Rhine-Westphalia","Germany","GE Healthcare","LightSpeed VCT XT","2008","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-xt/851699484.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT XT   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Germany","DE","TBD","TBD","North Rhine-Westphalia Germany",0.98
"4944165","",0.82,"NULL","GE","CT","2018-03-24 00:00:00",220000,"Unknown","220000","USD","","NULL","","Istanbul","Turkey","GE Healthcare","LightSpeed VCT 64","2010","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/318032091.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Turkey","TR","TBD","TBD","Istanbul Turkey",1
"4944172","",0.81,"NULL","Siemens","CT","2018-03-24 00:00:00",76647,"Unknown","76647","USD","","NULL","","","Cyprus","Siemens","SOMATOM Emotion 6","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-6/451609724.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 6   ",2018-03-24,"NULL","Emotion 6","2018-03-24","TBD","TBD",NA,"TBD","TBD","Cyprus","CY","TBD","TBD","Cyprus",1
